Name,RA,DEC,GL,GB,Period (s),Frequency (Hz),DM,W10 (ms),W50 (ms)
J0742-2822,07:42:49.058,-28:22:43.76,243.773,-2.44441,0.166762291572,5.9965594774,73.782,8.3,5.4
J0742+66,07:42,+66:20,149.742,29.7234,0.00288570374,346.535919865,14.96,0,0
J0745-5353,07:45:02.3,-53:51:22,266.63,-14.2748,0.2148363514,4.65470574921,122.3,30,13
J0746-4529,07:46:59.518,-45:29:26.65,259.203,-10.1032,2.79102517845,0.35829128584,134.57,70,39
J0746+66,07:46,+66:36,149.432,30.1216,0.4076702,2.45296320408,28,0,0
J0749-4247,07:49:49.675,-42:47:42.14,257.066,-8.34861,1.095452157610,0.91286506038,104.595,46,20
J0750+57,07:50,+57:00,160.557,30.3271,1.174875,0.851154378125,27,0,0
J0751+1807,7:51:09.16,18:07:38.6,202.73,21.0859,0.00347877078319,287.457858630106,-0.00017,0,0.70
J0754+3231,07:54:40.688,32:31:56.2,188.187,26.721,1.44234947914,0.6933132465193,39.949,99.7,12.2
J0758-1528,07:58:29.0708,-15:28:08.738,234.464,7.22392,0.682265175806,1.465705762893,63.327,14.1,7.6
J0804-3647,08:04:22.20,-36:47:35.5,253.331,-2.87223,2.19198689593,0.456207106829,196,0,37.95
J0806+08,08:06:05,+08:17,213.92,20.3342,2.0631,0.484707479036,46,0,0
J0806-4123,08:06:23.40,-41:22:30.9,257.426,-4.98302,11.3703859281,0.0879477624,0,0,0
J0807-5421,08:07:47.185,-54:21:26.46,268.727,-11.5938,0.52664353143,1.89881758784,165.03,0,0
J0808-3937,08:08:11.63,-39:37:52.9,256.134,-3.75869,0.86634928471,1.15426885859,165,0,13.19
J0809-4753,08:09:43.890,-47:53:55.14,263.301,-7.95661,0.547199235502,1.82748793332,228.3,35,15
J0812-3905,08:12:14.802,-39:05:48.92,256.111,-2.81068,0.482595929159,2.07212688624,327,0,37.06
J0814+7429,08:14:59.50,74:29:05.70,139.998,31.6177,1.29224144686,0.7738491923691,5.733,89.5,41.4
J0815+0939,08:15:08.776,+09:39:50.7,213.626,22.9496,0.64516119106,1.55000023848,52.667,183,166
J0818-3049,08:18:49.3,-30:49:31,249.983,2.90818,0.7637418483,1.30934294386,133.7,0,6.41
J0818-3232,08:18:25.935,-32:32:30.53,251.358,1.87484,2.161258926939,0.462693288405,131.80,47,21
J0820-1350,08:20:26.3817,-13:50:55.859,235.89,12.595,1.23812954387,0.8076699283629,40.938,35.6,22.1
J0820-3826,08:20:59.932,-38:26:42.88,256.523,-1.03158,0.1248363804193,8.01048537807,195.56,0,6.60
J0820-3921,08:20:49.11,-39:21:55.7,257.261,-1.58287,1.07356658405,0.931474595854,179.4,109,44
J0820-4114,08:20:15.45,-41:14:36.4,258.749,-2.73459,0.54544553611,1.83336361524,113.4,190,135
J0821-4221,08:21:44.636,-42:21:25.46,259.825,-3.13735,0.3967282353771,2.52061716517,270.6,25,17
J0821-4300,08:21:57.3653,-43:00:17.074,260.382,-3.47316,0.112799455072,8.86529105448,0,0,0
J0823+0159,08:23:9.768,01:59:12.41,221.988,21.2453,0.864872804699,1.1562393852218,23.727,34.8,21.2
J0824+00,08:24:16,+00:27,223.574,20.7491,0.0099,101.01010101,35,0,0
J0826+2637,08:26:51.3833,26:37:23.79,196.963,31.7424,0.530660511686,1.88444396743,19.4789,12.4,5.8
J0828-3417,8:28:16.62,-34:17:07.0,253.965,2.56128,1.84891880365,0.54085663363,52.2,1000,740
J0831-4406,08:31:32.43,-44:06:11.9,262.285,-2.69357,0.311673518473,3.20848561308,254.0,17,6.1
J0834-4159,08:34:16.3,-41:59:51,260.886,-1.04176,0.121116349354,8.25652362653,240.5,0,5.8
J0834-60,08:34:50,-60:35,276.075,-11.9237,0.384645,2.59979981541,20,0,0
J0835-3707,08:35:03.08,-37:07:51.5,257.076,1.98973,0.541404373627,1.84704824843,112.3,12,4.9
J0835-42,08:35:37,-42:32:37,261.473,-1.16949,0.7384,1.35427952329,190,0,0
J0835-4510,08:35:20.61149,-45:10:34.8751,263.552,-2.78731,0.0893283850236,11.1946499395,67.99,4.5,2.1
J0837+0610,08:37:05.642,06:10:14.56,219.721,26.2722,1.27376829158,0.7850721411512,12.8640,33.9,23.9
J0837-24,08:37:44,-24:47:48,247.453,9.79888,0,0,142.8,0,1
J0837-4135,08:37:21.1818,-41:35:14.37,260.904,-0.336205,0.751623617646,1.33045313708,147.29,18,8.9
J0838-2621,08:38:18.801,-26:21:29.55,248.807,8.98063,0.3085806621443,3.24064376896,116.90,34,7
J0838-3947,08:38:30.8,-39:47:22,259.606,0.927877,1.70394570554,0.5868731596,219,0,57
J0840-5332,08:40:33.88,-53:32:35.5,270.774,-7.14296,0.72061236106,1.38770864065,156.5,40,23
J0842-4851,08:42:05.37,-48:51:20.8,267.182,-4.10117,0.64435405580,1.55194181056,196.85,75,8.3
J0843+0719,08:43:33.82,+07:18:47.8,219.4,28.2225,1.36586,0.732139457924,36.6,0,23
J0843-5022,08:43:09.884,-50:22:43.10,268.496,-4.89785,0.2089556931527,4.78570353797,178.47,29,6.1
J0846-3533,8:46:06.06,-35:33:40.6,257.19,4.71011,1.1160971634,0.895979340143,94.16,76,22
J0847-4316,08:47:57.33,-43:16:56.8,263.444,0.158413,5.9774927370,0.167294222511,292.5,0,27
J0848+16,08:48:53,+16:43,210.06,33.3048,0.4524,2.21043324492,38,0,0
J0849-6322,08:49:42.59,-63:22:35.0,279.433,-12.1711,0.367953256307,2.7177365137,91.29,1.7e+02,7.2
J0849+8028,8:49:01.52,80:28:59.1,132.654,31.4623,1.60222797387,0.624130907903,34.66,0,0
J0855-3331,8:55:38.41,-33:31:39.3,256.847,7.51678,1.26753570276,0.788932412575,86.635,37.4,22.8
J0855-4644,08:55:36.18,-46:44:13.4,266.967,-1.00446,0.0646861308252,15.4592644087,238.2,0,7.5
J0855-4658,08:55:19.57,-46:58:22.6,267.116,-1.19306,0.57507238258,1.73891153582,472.7,22,11
J0856-6137,08:56:59.31,-61:37:53.3,278.575,-10.427,0.9625085573,1.03895180195,95,48,23
J0857-4424,08:57:55.159,-44:24:10.32,265.455,0.82008,0.326774210079,3.06021702189,184.429,17,9.9
J0900-3144,09:00:43.95364,-31:44:30.903,256.162,9.48613,0.0111096491573889,90.0118433835,75.702,3.5,0.8
J0901-4624,09:01:40.12,-46:24:48.5,267.404,-0.0043423,0.441995130786,2.26246836299,198.8,36,5.1
J0902-6325,09:02:32.4,-63:25:12.0,280.39,-11.082,0.6603133715,1.51443245459,76,38,18
J0904-4246,09:04:59.2,-42:46:14,265.075,2.85891,0.9651709987,1.03608583489,145.8,32,21
J0904-7459,09:04:10.8,-74:59:42.8,289.738,-18.3196,0.54955311909,1.81966031174,51.1,32,20
J0905-4536,09:05:23.90,-45:36:53.0,267.239,1.01058,0.9882805974,1.01185837568,179.7,228,35
J0905-5127,09:05:51.922,-51:27:48.71,271.632,-2.85333,0.346287436779,2.88777441452,196.432,175,9.0
J0905-6019,09:05:15.245,-60:19:22.06,278.222,-8.81581,0.340854176542,2.93380591708,91.4,0,0
J0907-5157,09:07:15.900,-51:57:59.25,272.15,-3.03064,0.253556015011,3.94390170534,103.72,24,13
J0908-1739,09:08:38.1822,-17:39:37.67,246.119,19.8498,0.401625623442,2.4898809777858,15.879,23.7,9.5
J0908-4913,09:08:35.53,-49:13:06.5,270.266,-1.01882,0.10675459250,9.36727850842,180.37,56,2.8
J0909-7212,09:09:36.0,-72:12:08.4,287.728,-16.2556,1.3628899542,0.733734955576,54.3,77,17
J0910+77,09:10,+77:28,135.325,33.7038,1.57905,0.633292169342,0,0,0
J0912-3851,09:12:42.70,-38:51:03,263.165,6.58416,1.526085076,0.655271462729,70,0,6
J0919-42,09:19,00:00:00,231.825,32.293,0.8126,1.23061777012,57.8,0,0
J0919-6040,09:19:27.87,-60:40:50.4,279.687,-7.77359,1.2169757230,0.82170907858,82.5,0,0
J0921+6254,9:21:14.14,62:54:13.9,151.431,40.7251,1.56799401848,0.6377575349233,13.158,49.4,38.0
J0922+0638,09:22:14.022,06:38:23.30,225.42,36.3924,0.430627098928,2.32219477708,27.2986,24.4,10.5
J0922-4949,09:22:14.961,-49:49:12.08,272.237,0.159708,0.950288537028,1.052311967403,237.1,31,6.9
J0922-52,09:22,-52,273.745,-1.41509,0.00968,103.305785124,122.4,0,0.79
J0923-31,09:23:58,-31:57,259.697,13.0029,0,0,72,0,0
J0924-5302,09:24:08.69,-53:02:44.2,274.712,-1.93005,0.74629520954,1.33995232345,152.9,25,15
J0924-5814,09:24:31.0,-58:14:06.4,278.395,-5.59521,0.73950132654,1.35226261821,57.4,80,41
J0927+23,09:27:37,+23:47,205.234,44.1793,0.761886,1.31253232111,23,0,0
J0928+06,09:28:44,+06:14,226.854,37.6013,2.0604,0.485342651912,50,0,0
J0931-1902,09:31:19.1180,-19:02:55.015,250.999,23.0536,0.00463802939121,215.608810478,41.5,0,0
J0932-3217,09:32:39.15,-32:17:14.2,261.277,14.0694,1.93162674308,0.51769836154,102.1,41,18
J0932-5327,09:32:22.86,-53:27:11.0,275.885,-1.37504,4.39215871273,0.22767847553,122,94,62
J0934-4154,09:34:58.20,-41:54:19.5,268.361,7.4107,0.570409236430,1.75312729201,113.79,0,16
J0934-5249,09:34:28.30,-52:49:27.2,275.69,-0.699945,1.44477320982,0.692150154227,100,42,25
J0940-5428,09:40:58.22,-54:28:40.6,277.51,-1.29236,0.087545204308,11.4226702411,134.5,12,4.9
J0941-39,09:41:38,-39:41,267.795,9.90361,0.58677841838,1.70422082455,78.2,0,0
J0941-5244,09:41:41.147,-52:44:04.48,276.446,0.0923623,0.65855761432,1.51847002943,157.94,33,18
J0942-5552,09:42:15.83,-55:52:52.3,278.571,-2.23033,0.66436748807,1.50519105458,180.2,49,11
J0942-5657,09:42:54.462,-56:57:43.44,279.345,-2.98995,0.808127417142,1.23742862671,159.74,16,7.0
J0943+1631,09:43:30.10,16:31:37,216.609,45.3799,1.08741772807,0.919609800526,20.32,103.0,70.1
J0943+22,09:43:25,+22:56,207.806,47.4441,0.532913,1.87647889993,25.1,0,20
J0943+41,09:43,+41:09,180.395,49.1266,2.229489,0.448533273768,21,0,0
J0944-1354,09:44:28.9559,-13:54:41.63,249.129,28.843,0.570264124562,1.7535734003402,12.497,11.0,6.9
J0945-4833,09:45:38.254,-48:33:14.50,274.199,3.67415,0.3315855987755,3.01581251928,98.1,11,4.6
J0946+0951,09:46:07.6,09:51:55,225.413,43.1258,1.09770570486,0.91099098381,15.334,70.9,40.8
J0947+27,09:47:22,+27:42,201.111,49.3909,0.85105,1.17501909406,29,0,0
J0949-6902,09:49:20.567,-69:02:41.60,287.826,-11.7023,0.64001572416,1.56246161188,93.0,0,0
J0952-3839,09:52:17.2,-38:39:10.2,268.702,12.0328,1.3738151214,0.727899980443,167,75,36
J0953+0755,09:53:09.3097,07:55:35.75,228.908,43.6965,0.253065164948,3.951551372963,2.96927,20.6,9.5
J0954-5430,09:54:06.04,-54:30:53.5,278.999,-0.100808,0.472834279266,2.11490588532,200.3,20,7.5
J0955-5304,09:55:29.50,-53:04:16.7,278.265,1.1591,0.86211773933,1.15993437367,156.9,33,7.8
J0955-61,09:55,-61:48,283.629,-5.73284,0.001999,500.250125063,160.7,0,0
J0957-06,09:57,-06:17,244.762,36.2015,1.72370,0.580147357429,26.95,0,0
J0957-5432,09:57:56.01,-54:32:03.9,279.448,0.226694,0.203556697536,4.91263619475,226.1,7.8,3.6
J0959-4809,09:59:26.26,-48:09:47.5,275.742,5.41822,0.67008576040,1.49234629222,92.7,130,98
J1000-5149,10:00:28.141,-51:49:58.12,278.107,2.60273,0.2556770984252,3.91118330957,72.8,8.8,4.5
J1001-5507,10:01:37.98,-55:07:06.7,280.226,0.0849139,1.43658262920,0.696096402444,130.32,31,15
J1001-5559,10:01:08.60,-55:59:00.2,280.691,-0.647698,1.66117674023,0.601982905120,159.3,59,17
J1001-5939,10:01:32.23,-59:39:17.8,282.945,-3.54782,7.73364026489,0.129305212778,113,160,39
J1002-5559,10:02:57.9,-55:59:37,280.901,-0.503154,0.777500906664,1.2861721336,426,0,25
J1002-5919,10:02:20.50,-59:19:37.2,282.829,-3.22433,0.7134892535,1.40156280574,347,69.1,61.3
J1003-4747,10:03:21.58,-47:47:02.0,276.037,6.11715,0.30707169975,3.25656841973,98.1,21,11
J1006-6311,10:06:36.60,-63:11:41.2,285.55,-6.02935,0.8357974680,1.19646210749,195.99,26,21
J1010+15,10:10:00,+15:51,221.258,50.9796,0,0,42,0,0
J1012-2337,10:12:33.73,-23:38:22.4,262.131,26.3774,2.5179450205,0.397149259359,22.51,77.7,41.6
J1012-4235,10:12:07,-42:35,274.194,11.2261,0.003101,322.476620445,71.6,0,0
J1012+5307,10:12:33.4341010,+53:07:02.60070,160.347,50.8578,0.00525574901412,190.2678376220576,9.02314,0,0.69
J1012-5830,10:12:54.9,-58:30:25.6,283.459,-1.76207,2.1335912144,0.468693343528,294,0,31
J1012-5857,10:12:48.5,-58:57:40,283.706,-2.14354,0.8199114962,1.21964383307,383.9,23,10
J1013-5934,10:13:31.854,-59:34:26.7,284.13,-2.59591,0.442900630729,2.25784279953,379.78,39,7.4
J1014-48,10:14:18,-48:49:42,278.136,6.32983,1.5088,0.662778366914,87,0,21
J1015-5719,10:15:37.96,-57:19:12.8,283.088,-0.578311,0.139881677595,7.14889910668,278.7,57,46
J1016-5345,10:16:31.2,-53:45:13.8,281.201,2.45058,0.7695835272,1.2994041123,66.8,17,8.7
J1016-5819,10:16:12.100,-58:19:01.15,283.708,-1.36265,0.0878341561432,11.38509258710,252.1,0,4.2
J1016-5857,10:16:21.16,-58:57:12.1,284.079,-1.87988,0.107386458459,9.31216108951,394.2,0,7.8
J1017-5621,10:17:12.86,-56:21:30.7,282.732,0.340807,0.50345881546,1.98625978788,438.7,48,7.3
J1017-7156,10:17:51.32828,-71:56:41.64586,291.558,-12.5533,0.00233851444012,427.621905105409,94.22407,0.13,0.06
J1018-1642,10:18:40.36,-16:42:10.1,258.261,32.6102,1.80469494577,0.554110267968,48.82,52.5,30.6
J1019-5749,10:19:52.14,-57:49:05.9,283.837,-0.679113,0.162498709997,6.15389500642,1039.4,0,44
J1020-5921,10:20:14.03,-59:21:34,284.719,-1.94409,1.23830534423,0.807555264668,80,36,19
J1020-6026,10:20:11.40,-60:26:06.8,285.302,-2.84833,0.140479910179,7.1184555765,445.0,0,14
J1021-5601,10:21:24.82,-56:01:50.9,283.041,0.935141,0.670026297609,1.4924787334,212,0,52
J1022+1001,10:22:58.0007,+10:01:52.77,231.795,51.1007,0.0164529299542,60.7794479636137,10.2521,1.96,0.972
J1022-5813,10:22:28.1,-58:13:30,284.347,-0.833953,1.6437260020,0.608373900993,714,0,36
J1023+0038,10:23:47.68720,00:38:40.8455,243.49,45.7823,0.0016879874440059,592.42146827,14.325,0,0
J1023-5746,10:23:02.9,-57:46:05,284.166,-0.407377,0.111472434342,8.970827684,0,0,0
J1024-0719,10:24:38.678633,-07:19:19.36778,251.702,40.5155,0.00516220463952,193.71568347859,6.48520,1.51,0.521
J1028-5819,10:28:28.0,-58:19:05.2,285.065,-0.495517,0.0914032309,10.9405323002,96.525,0,0.16
J1031-6117,10:31:02.24,-61:17:50.6,286.88,-2.88058,0.306410837119,3.2635921412,506.8,0,10
J1032-5206,10:32:27.69,-52:06:08.5,282.354,5.12834,2.40762231135,0.415347538228,139,71,21
J1032-5911,10:32:07,-59:10,285.907,-0.979861,0.464208010,2.15420668851,418.20,17,7.7
J1034-3224,10:34:19.51,-32:24:26.0,272.05,22.117,1.15059042842,0.869118997779,50.75,194,23
J1035-6345,10:35:03.08,-63:45:18.41,288.528,-4.76521,0.579576736318,1.72539706537,189.7,14,8.2
J1036-4926,10:36:13.073,-49:26:21.77,281.518,7.72723,0.510368133101,1.95936998246,136.529,22,15
J1036-6559,10:36:20.04,-65:59:09.27,289.766,-6.62999,0.53350188629,1.87440761823,158.36,0,0
J1036-8317,10:36,-83:17,298.916,-21.4947,0.003408,293.427230047,27,0,0
J1038+0032,10:38:26.933,+00:32:43.6,247.152,48.4706,0.02885155795131,34.6601733497,26.59,5.6,2.1
J1038-5831,10:38:19.70,-58:31:27.18,286.284,-0.0225295,0.661992094032,1.51059205845,72.74,22,16
J1041-1942,10:41:36.196,-19:42:13.61,265.592,33.5899,1.38636807459,0.7213091662526,33.777,72.9,61.8
J1042-5521,10:42:00.61,-55:21:05.5,285.192,2.99855,1.1708590770,0.854073747767,306.5,39,25
J1043-6116,10:43:55.29,-61:16:50.8,288.221,-2.10561,0.288601695277,3.46498311121,449.2,14,7.0
J1044-5737,10:44:32.8,-57:37:19.3,286.574,1.1629,0.139028891098,7.192749594,0,0,0
J1045-4509,10:45:50.18696,-45:09:54.1223,280.851,12.254,0.00747422422843,133.793149554823,-3.66E-3,1.45,0.840
J1046+0304,10:46:43.23,+03:04:06.9,246.412,51.6974,0.326271446035,3.06493262635,25.3,58,23
J1046-5813,10:46:18.87,-58:13:51.8,287.065,0.732907,0.36942669620,2.7068969576,240.2,16,9.1
J1047-3032,10:47:00.81,-30:32:18.0,273.495,25.127,0.330328052331,3.027293603866,52.54,28,16
J1047-58,10:47:56,-58:41,287.461,0.428466,1.23129,0.812156356342,69.3,0,3.7
J1047-6709,10:47:28.282,-67:09:51.066,291.314,-7.13197,0.1984514505627,5.03901582561,116.156,21,9
J1048-5832,10:48:12.2,-58:32:05.8,287.425,0.57655,0.123670657887,8.08599240181,129.1,9.7,5.6
J1049-5833,10:49:50.34,-58:33:44.6,287.628,0.648763,2.20232507704,0.45406557389,446.8,59,33
J1050-5953,10:50:07.12,-59:53:21.4,288.256,-0.520159,6.45207657859,0.154988861,0,0,0
J1052-5954,10:52:38.11,-59:54:44.1,288.549,-0.400262,0.180591500693,5.53735915679,491,0,11
J1052-6348,10:52:53.39,-63:48:16.6,290.294,-3.88062,0.383830423532,2.60531718877,167.5,0,10
J1054-5943,10:54:57.75,-59:43:14.1,288.729,-0.100025,0.346908957903,2.88260068591,330.7,9.4,4.8
J1054-5946,10:54:30.46,-59:46:31.0,288.701,-0.174158,0.228324249982,4.37973627453,253.9,0,0
J1054-6452,10:54:08.84,-64:52:37.5,290.889,-4.78431,1.84000354138,0.54347721486,234,42,22
J1055-6022,10:55:48.5,-60:22:52,289.109,-0.650274,0.947558409267,1.0553439136,590,0,23
J1055-6028,10:55:39.19,-60:28:37.5,289.133,-0.745139,0.099660833480,10.0340320774,635.9,0,6
J1055-6236,10:55:54.61,-62:36:48.3,290.081,-2.66018,0.44863544246,2.22898127379,149.7,14,7.3
J1055-6905,10:55:44.71,-69:05:11.4,292.879,-8.50415,2.9193969868,0.342536491105,142.8,87,47
J1056-5709,10:56:43.79,-57:09:34.5,287.835,2.31134,0.676081893739,1.47911075457,436.5,0,16
J1056-6258,10:56:25.55,-62:58:47.6,290.292,-2.96581,0.422447188684,2.36715979367,320.3,39,20
J1056-7117,10:56:45.980,-71:17:53.394,293.933,-10.4584,0.0263096769824,38.0088284880,93.04,0,5.0
J1057-4754,10:57:53.138,-47:54:57.60,284.007,10.7395,0.628305878552,1.59158147988,60,0,20
J1057-5226,10:57:58.965,-52:26:56.26,285.984,6.64933,0.197107608187,5.07337088202,30.1,17,14
J1057-7914,10:57:27.4,-79:14:24.2,297.571,-17.5741,1.3474021612,0.742168914966,51,40,22
J1058-5957,10:58:34.25,-59:57:36.4,289.241,-0.123117,0.616270272343,1.62266467308,334.0,23,16
J1059-5742,10:59:00.90,-57:42:14.2,288.345,1.94843,1.18499893354,0.843882616006,108.7,34,18
J1101-6101,11:01:44.96,-61:01:39.6,290.04,-0.93165,0.0628000768221,15.9235474,0,0,0
J1101-6424,11:01:37.1923,-64:24:39.332,291.417,-4.02275,0.005109272904279,195.72256537,207,1.39,0.54
J1101+65,11:02,+65:07,139.82,48.2662,3.63132,0.275381954771,19,0,0
J1103-5403,11:03:33.294,-54:03:43.245,287.421,5.52861,0.00339270965933,294.749654528,103.915,0,0.14
J1103-6025,11:03:31.48,-60:25:36.39,289.994,-0.294447,0.396586748928,2.52151642157,275.9,10,5.5
J1104-6103,11:04:17.262,-61:03:03.88,290.331,-0.828436,0.2809053015394,3.55991857227,78.506,0,4.9
J1105-43,11:05:24,-43:57:01,283.511,14.8865,0.3511,2.84819139846,38,0,0
J1105-6107,11:05:26.17,-61:07:51.4,290.49,-0.846263,0.0631929415257,15.8245521708,271.01,10,4.8
J1106-6438,11:06:28.44,-64:39:00.0,291.992,-4.03128,2.71793413599,0.36792650225,203,46,27
J1107-5907,11:07:34.46,-59:07:18.7,289.944,1.10553,0.252773323418,3.95611366927,40.2,170,9.3
J1107-5947,11:07:58.7,-59:47:04,290.249,0.515108,1.5165309654,0.659399658045,158.4,80,45
J1107-6143,11:07:12.3,-61:43:59,290.921,-1.3163,1.7993956675,0.555742140576,406,50,26
J1110-5637,11:10:00.40,-56:37:32.9,289.279,3.5331,0.558252726401,1.79130338771,262.56,28,22
J1110+58,11:11,+58:52,144.74,53.8013,0.793348,1.26048089867,26,0,0
J1112-6103,11:12:14.81,-61:03:31.1,291.221,-0.462481,0.0649618518935,15.3936498245,599.1,0,11
J1112-6613,11:12:38.53,-66:13:04.8,293.19,-5.23282,0.33421283978,2.99210527237,249.3,30,15
J1112-6926,11:12:51.0,-69:26:31.0,294.423,-8.2153,0.82048420411,1.2187925069,148.4,40,20
J1114-6100,11:14:22.52,-61:00:34.2,291.443,-0.321593,0.88081962549,1.13530622055,677.0,60,29
J1115+5030,11:15:38.400,50:30:12.29,154.408,60.3648,1.65643975994,0.6037044172606,9.1830,35.0,16.6
J1115-6052,11:15:53.68,-60:52:17.8,291.564,-0.126131,0.259776659501,3.84946054015,228.2,10,5.4
J1116-4122,11:16:43.086,-41:22:43.96,284.451,18.0688,0.943157882843,1.06026787051,40.53,24,14
J1117-6154,11:17:23.81,-61:54:22,292.103,-1.02784,0.50509714918,1.97981715324,493.6,30,8.9
J1117-6447,11:17:45.0,-64:47:58,293.167,-3.71897,1.1552719604,0.865597049247,303,0,61
J1119-6127,11:19:14.30,-61:27:49.5,292.151,-0.536943,0.407962983556,2.4512027814,707.4,48,24
J1119-7936,11:19:40.8,-79:36:30.3,298.705,-17.4978,2.2805971963,0.43848164052,27.4,70,46
J1120-3618,11:20:22.40,-36:18:32.2,283.125,23.0357,0.00555,180.18018018,45.1,0,0
J1121-5444,11:21:19.189,-54:44:05.5,290.083,5.87296,0.53578313115,1.8664268094,204.7,27,21
J1122+78,11:25:58,+78:23,128.263,37.8456,0.0042013838,238.016817221,11.22,0,0
J1123-4844,11:23:15.651,-48:44:22.75,288.295,11.6101,0.244838478401,4.08432533371,92.915,17,12
J1123-6102,11:23:41.70,-61:02:06.2,292.509,0.0485897,0.640233747649,1.56192953538,439.4,25,10
J1123-6259,11:23:55.549,-62:59:10.74,293.183,-1.78293,0.271434052199,3.68413613509,223.26,15,6.6
J1123-6651,11:23:52.210,-66:51:49.07,294.469,-5.44166,0.232976432603,4.29227964746,111.196,23,16
J1124-3653,11:24,-36:00,283.742,23.5923,0.00241,414.937759336,44.9,0,0
J1124-5638,11:24:56.47,-56:38:39.7,291.209,4.24577,0.185559973402,5.38909324929,289.5,0,15
J1124-5916,11:24:39.0,-59:16:19,292.038,1.75174,0.13547685441,7.381334652,330,0,0
J1124-6421,11:24:59.5,-64:21:17,293.747,-3.03567,0.47909858452,2.08725308801,298,0,13
J1125-5825,11:25:44.36564,-58:25:16.8798,291.893,2.60159,0.00310221391893,322.350432991279,124.7946,1.72,0.31
J1125-6014,11:25:55.2180,-60:14:06.608,292.504,0.893695,0.00263038073978,380.17309999077,52.951,0,0.21
J1126-27,11:26,-27:37,280.682,31.5372,0.358161,2.79204045108,26.860,0,0
J1126-6054,11:26:52.608,-60:54:39.96,292.834,0.291848,0.202736911853,4.93250089912,280.27,105,5.1
J1126-6942,11:26:21.67,-69:42:15.3,295.631,-8.04752,0.5794164380,1.72587440469,55.33,25,13
J1128-6219,11:28:46.7,-62:19:09,293.495,-0.971574,0.51598351050,1.9380464291,675,0,93
J1129-53,11:29:21,-53:31,290.798,7.41006,1.062880,0.940839981936,77.0,0,0
J1130-5826,11:30:16.33,-58:26:02.3,292.46,2.77784,0.162323475501,6.16053837508,261.1,7.2,4.0
J1130-5925,11:30:10.44,-59:25:34.1,292.755,1.83034,0.68098383242,1.46846364391,264.4,0,16
J1130-6807,11:30:31.913,-68:07:28.52,295.484,-6.4306,0.2563527993088,3.90087411839,148.734,60,17
J1132-46,11:32:33,-46:55:06,289.2,13.8392,0.3254,3.07314074985,120,0,0
J1132-5627,11:32:15.74,-56:27:28.9,292.11,4.74103,0.175166247082,5.70886239021,305.7,0,4.9
J1133-6250,11:33:51.45,-62:50:50.6,294.213,-1.29636,1.02287514082,0.977636429016,567.8,305,255
J1135-49,11:35:56,-49:25:31,290.526,11.6191,0,0,114,0,9
J1135-6055,11:35,-60:55,293.775,0.588845,0.114942528736,8.7,0,0,0
J1136+1551,11:36:03.2477,15:51:04.48,241.902,69.1952,1.18791306594,0.8418124429095,4.8451,41.8,31.7
J1136-5525,11:36:02.17,-55:25:08.3,292.308,5.88985,0.36470557624,2.74193778529,85.5,27,15
J1137-6700,11:37:32.089,-67:00:33.01,295.793,-5.16739,0.55621605570,1.79786252078,228.041,136,89
J1138-6207,11:38:21.62,-62:07:59.3,294.506,-0.46286,0.117563794023,8.50602014261,519.8,0,12
J1141-3107,11:41:25.629,-31:07:52.6,285.746,29.3933,0.538431789013,1.85724546805,30.77,32,21
J1141-3322,11:41:42.76,-33:22:37.4,286.586,27.2718,0.291467536511,3.43091382310,46.448,7,4.8
J1141-6545,11:41:07.0140,-65:45:19.1131,295.791,-3.86324,0.393898814838,2.538723048486,116.080,14,4.4
J1142+0119,11:42,+01:19,267.202,59.2834,0.00507,197.238658777,19.2,0,0
J1142-6230,11:42:52.5,-62:30:03.9,295.11,-0.675129,0.558383385687,1.7908842305,343.8,0,30
J1143-5158,11:43:15.065,-51:58:39.89,292.383,9.49188,0.675646047064,1.48006490136,159.03,24,8
J1143-5536,11:43:09.79,-55:36:04.5,293.334,5.99303,0.68535848563,1.45909041905,185.0,0,0
J1144-6146,11:44:34.8,-61:46:49,295.116,0.0726665,0.987783069335,1.01236803003,78.7,0,33
J1144-6217,11:44:02.11,-62:17:30.3,295.186,-0.438042,0.850664943374,1.17555097079,284.7,27,10.0
J1146-6030,11:46:07.74,-60:30:59.4,294.977,1.34258,0.27337242988,3.65801335723,111.68,15,11
J1147-66,11:47,-66,296.436,-3.94423,0.00372,268.817204301,133.8,0,0.79
J1148-5725,11:48:28.53,-57:25:12.6,294.507,4.41805,3.55993723199,0.28090382915,174,0,53
